"Estimate","Std. Error","t value","Pr(>|t|)","term"
2.51646531206732,0.142355801661066,17.6772936733465,7.7273782889724e-70,"(Intercept)"
-0.173533469586579,0.185853054904004,-0.933713302028913,0.350453717388983,"StyleDialogue"
